"id","category","prod_name","spec_list","review_score","review_count","lowest_price","prod_img","created_at"
969,monitor,크로스오버 미켈란 32WQ100TM IPS QHD TYPE-C DCI-P3 멀티스탠드 무결점,"81cm(32인치) / 2560 x 1440(QHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 1ms(OD) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 7.6kg / [색상영역] 10bit (8bit + FRC) / sRGB : 100% / Adobe RGB : 93% / DCI-P3 : 95% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4 / USB C타입",4.8,7,208560,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
970,monitor,MSI MPG 272URX QD-OLED 240 4K UHD,"67.31cm(27인치) / 3840 x 2160(4K UHD) / 240Hz / QD-OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 1000cd / 1,500,000:1 / VESA TRUE BLACK 400 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 8.1kg / [색상영역] sRGB : 138% / DCI-P3 : 99% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / G-Sync 호환(NVIDIA인증) / [단자정보] HDMI 2.1 / DP 2.1 / USB C타입 / PD충전: 98W",0.0,0,1435830,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
971,monitor,LG전자 울트라기어 27GX700A,"67.3cm(27인치) / 2560 x 1440(QHD) / 280Hz / OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 1,500cd / 1,500,000:1 / HDR10 / VESA TRUE BLACK 500 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9kg / [색상영역] DCI-P3 : 99.5% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / FreeSync 프리미엄 / FreeSync 프리미엄 프로 / [단자정보] HDMI 2.1 / DP 1.4",5.0,11,1037280,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
972,monitor,ASUS ROG STRIX XG27ACS-W,"68cm(27인치) / 2560 x 1440(QHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 400cd / 1,000:1 / VESA HDR 400 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.61kg / [색상영역] sRGB : 133% / DCI-P3 : 97% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4 / USB C타입 / PD충전: 최대7.5W",4.7,7,319000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
973,monitor,주연테크 V32UE 4K UHD HDR USB-C 무결점,"81cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 4ms(OD) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / USB PD 지원 / 틸트(상하) / 베사홀 : 100 x 100mm / 6.96kg / [색상영역] 10bit (8bit + FRC) / sRGB : 100% / Adobe RGB : 85% / DCI-P3 : 93% / NTSC : 80% / [게임특화] G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP / USB C타입 / PD충전: 최대65W",4.6,9,399000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
974,monitor,ASUS TUF Gaming VG249QE5A,"61cm(24인치) / 1920 x 1080(FHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,500:1 / 스피커 / 틸트(상하) / 베사홀 : 100 x 100mm / 3.3kg / [색상영역] sRGB : 125% / DCI-P3 : 90% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / [단자정보] HDMI 2.0 / DP",0.0,0,116620,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
975,monitor,한성컴퓨터 TFG34Q10W 커브드 게이밍 리얼 100 무결점,"86.4cm(34인치) / 3440 x 1440(Ultra WQHD) / 120Hz / VA / 울트라와이드(21:9) / 커브드 / 1500R / 1ms(MPRT) / 300cd / 3,500:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 75 x 75mm / 7.02kg / [색상영역] 10bit (8bit + FRC) / sRGB : 99% / DCI-P3 : 91% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.7,195,279000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
976,monitor,MSI MP242L750 IPS 100 시력보호 무결점,"60.5cm(24인치) / 1920 x 1080(FHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 1ms / 250cd / 1,000:1 / 틸트(상하) / 3.5kg / [색상영역] sRGB : 100% / [게임특화] Adaptive Sync / [단자정보] HDMI / DP",0.0,0,79000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
977,monitor,MSI MP273U 4K IPS 아이에르고 HDR 무결점,"68.5cm(27인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 4ms / 300cd / 1,000:1 / 스피커 / 틸트(상하) / 3.95kg / [색상영역] 10bit (8bit + FRC) / sRGB : 130% / Adobe RGB : 93% / DCI-P3 : 98% / [게임특화] Adaptive Sync / [단자정보] HDMI 2.0 / DP 1.4",4.9,148,248290,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
978,monitor,BenQ GW2490T 아이케어 무결점,"60.5cm(24인치) / 1920 x 1080(FHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 250cd / 1,300:1 / 스피커 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.4kg / [색상영역] sRGB : 99% / [단자정보] HDMI / DP",4.8,8,160730,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
979,monitor,프리플로우 Vuti27F07VF FHD 프리싱크 리얼 75,"68.6cm(27인치) / 1920 x 1080(FHD) / 75Hz / VA / 와이드(16:9) / 평면 / 5ms / 200cd / 4,000:1 / 틸트(상하) / 베사홀 : 75 x 75mm / [색상영역] sRGB : 99% / [단자정보] HDMI / D-SUB",4.7,48,91900,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
980,monitor,알파스캔 AOC U32N3C 4K UHD USB-C 프리싱크 높낮이 HDR 무결점,"80cm(32인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 4ms(GTG) / 350cd / 1,000:1 / HDR10 / 스피커 / 헤드폰 아웃 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 9.86kg / [색상영역] 10bit (8bit + FRC) / sRGB : 128% / Adobe RGB : 115% / DCI-P3 : 107% / NTSC : 117% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP / USB C타입 / PD충전: 최대90W",4.8,306,596440,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
981,monitor,삼성전자 SMART M7 S43DM703,"107.9cm(43인치) / 3840 x 2160(4K UHD) / 60Hz / VA / 와이드(16:9) / 평면 / 4ms(GTG) / 300cd / 5,000:1 / HDR10 / 스피커 / USB PD 지원 / Wi-Fi(무선) / 블루투스 / 틸트(상하) / 베사홀 : 200 x 200mm / 11kg / [색상영역] NTSC : 72% / [게임특화] 조준선 표시 / [단자정보] HDMI 2.0 / USB C타입 / PD충전: 최대65W",4.7,23,523374,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
982,monitor,필립스 24E1N2100AW 120 시력보호 4면 보더리스 스피커 화이트 무결점,"60.5cm(24인치) / 1920 x 1080(FHD) / 120Hz / AH-IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,500:1 / 스피커 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 2.92kg / [색상영역] sRGB : 116% / Adobe RGB : 100% / DCI-P3 : 93% / NTSC : 101% / [게임특화] Adaptive Sync / FreeSync / [단자정보] HDMI / D-SUB",5.0,1,145490,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
983,monitor,한성컴퓨터 TFG27Q18P QHD Fast IPS 180 게이밍 무결점,"68.6cm(27인치) / 2560 x 1440(QHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 1,000:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 3.8kg / [색상영역] 10bit (8bit + FRC) / sRGB : 100% / DCI-P3 : 95% / [게임특화] G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",5.0,4,219000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
984,monitor,주연테크 리오나인 X25F-360 블랙 무결점,"62.2cm(24인치) / 1920 x 1080(FHD) / 360Hz / TN / 와이드(16:9) / 평면 / 1ms(OD) / 350cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 4.5kg / [색상영역] sRGB : 94% / NTSC : 72% / [게임특화] 조준선 표시 / FreeSync / FreeSync 프리미엄 / [단자정보] HDMI 2.0 / DP 1.4",5.0,1,319000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
985,monitor,주연테크 캐리뷰B V15FPB,"39.62cm(15.6인치) / 1920 x 1080(FHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 300cd / 800:1 / 스피커 / 휴대용 / 내장배터리 / 터치스크린 / 멀티터치 / 960g / [색상영역] NTSC : 72% / [단자정보] mini HDMI / USB C타입 / [기타] 배터리 용량: 10,800mAh",4.6,98,195100,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
986,monitor,한성컴퓨터 TFG27U16PM2304Z Fast IPS QD Mini LED 듀얼모드 게이밍 무결점,"68.4cm(27인치) / 3840 x 2160(4K UHD) / 160Hz / QD-Fast IPS / 와이드(16:9) / 평면 / 1ms(GTG) / 450cd / 1,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.6kg / [색상영역] 10bit (8bit + FRC) / sRGB : 155% / DCI-P3 : 116% / [게임특화] 듀얼 모드 : 4K 160Hz ↔ FHD 320Hz / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.1 / DP 1.4 / USB C타입 / PD충전: 최대65W",5.0,3,649000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
987,monitor,크로스오버 27UA759 UHD4K-75H 화이트 멀티스탠드 무결점,"68.4cm(27인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 1ms(GTG OD) / 400cd / 1,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 4.86kg / [색상영역] sRGB : 132% / Adobe RGB : 92% / DCI-P3 : 95% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP",4.7,34,248160,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
988,monitor,MSI MP275PG IPS 100 시력보호 피벗 무결점,"68.58cm(27인치) / 1920 x 1080(FHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.03kg / [색상영역] sRGB : 96% / Adobe RGB : 78% / DCI-P3 : 74% / [게임특화] Adaptive Sync / [단자정보] HDMI / DP / D-SUB",5.0,2,149950,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
989,monitor,한성컴퓨터 TFG32F14F 평면 리얼 165 게이밍 무결점,"81cm(32인치) / 1920 x 1080(FHD) / 165Hz / VA / 와이드(16:9) / 평면 / 1ms(MPRT) / 350cd / 3,000:1 / 헤드폰 아웃 / LED 조명 / 틸트(상하) / 베사홀 : 75 x 75mm / 7.6kg / [색상영역] sRGB : 99% / DCI-P3 : 92% / [게임특화] 조준선 표시 / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",4.7,23,249000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
990,monitor,크로스오버 24F200G IPS FHD 리얼 게이밍 무결점,"60.9cm(24인치) / 1920 x 1080(FHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(OD) / 350cd / 1,500:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 75 x 75mm / 2.4kg / [색상영역] sRGB : 100% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / [단자정보] HDMI / DP",0.0,0,107990,https://img.danawa.com/prod_img/500000/384/176/img/93176384_1.jpg?shrink=130:130&_v=20250627101011,2025-09-15 10:41:29.628
991,monitor,크로스오버 27QA955 Fast-iPS 200 WQHD 화이트 게이밍 멀티스탠드 Ai,"68.4cm(27인치) / 2560 x 1440(QHD) / 180Hz / Nano-IPS / 와이드(16:9) / 평면 / 0.5ms(MPRT) / 500cd / 1,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 4.89kg / [색상영역] 10bit (8bit + FRC) / sRGB : 145% / Adobe RGB : 100% / DCI-P3 : 103% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",5.0,1,269280,https://img.danawa.com/prod_img/500000/896/072/img/93072896_1.jpg?shrink=130:130&_v=20250626141927,2025-09-15 10:41:29.628
992,monitor,한성컴퓨터 TFX158T DEX 포터블 멀티터치,"40.1cm(15.8인치) / 1920 x 1080(FHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 5ms(GTG) / 300cd / 800:1 / 스피커 / 휴대용 / 터치스크린 / 멀티터치 / USB PD 지원 / 990g / [색상영역] sRGB : 99% / DCI-P3 : 72% / NTSC : 72% / [단자정보] mini HDMI / USB C타입",5.0,2,169000,https://img.danawa.com/prod_img/500000/650/051/img/18051650_1.jpg?shrink=130:130&_v=20240403171745,2025-09-15 10:41:29.628
993,monitor,크로스오버 49LGD144DQ 나노 IPS 리얼144 HV2.1 크로스버스터,"124.46cm(49인치) / 5120 x 1440(DQHD) / 144Hz / Nano-IPS / 울트라와이드(32:9) / 커브드 / 3800R / 5ms / 380cd / 1,000:1 / 스피커 / 헤드폰 아웃 / USB PD 지원 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 12kg / [색상영역] sRGB : 100% / DCI-P3 : 98% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.1 / DP 1.4 / USB C타입 / PD충전: 최대65W",0.0,0,747120,https://img.danawa.com/prod_img/500000/407/997/img/74997407_1.jpg?shrink=130:130&_v=20250730102833,2025-09-15 10:41:29.628
1241,notebook,MSI 모던시리즈 모던 14 F1MG-C5 WIN11 16GB램,노트북 / 35.5cm(14인치) / 1.5kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / [CPU] 인텔 / 코어5 / 120U (5.0GHz) / [그래픽] 내장그래픽 / Intel Graphics / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 46.8Wh / 용도 : 사무/인강용,5.0,1,739620,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:37.622
994,monitor,필립스 에브니아 27M2N5510P QHD 240 HDR 400 게이밍 피벗 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 240Hz / Fast IPS / 와이드(16:9) / 평면 / 0.5ms(MPRT) / 400cd / 1,000:1 / VESA HDR 400 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 5.63kg / [색상영역] 10bit (8bit + FRC) / sRGB : 135% / Adobe RGB : 108% / DCI-P3 : 101% / NTSC : 110% / [게임특화] 조준선 표시 / 인풋랙 제어 / 블랙 이퀄라이저 / G-Sync 호환 / FreeSync / FreeSync 프리미엄 / [단자정보] HDMI 2.0 / DP 1.4",4.6,15,429000,https://img.danawa.com/prod_img/500000/757/563/img/62563757_1.jpg?shrink=130:130&_v=20250414101731,2025-09-15 10:41:29.628
995,monitor,ASUS ROG STRIX OLED XG27AQDPG QHD 500 게이밍,"68cm(27인치) / 2560 x 1440(QHD) / 500Hz / QD-OLED / 와이드(16:9) / 평면 / 0.03ms(GTG) / 1,000cd / 1,500,000:1 / VESA TRUE BLACK 500 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.6kg / [색상영역] 10bit True / DCI-P3 : 99% / 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환(NVIDIA인증) / FreeSync / FreeSync 프리미엄 / FreeSync 프리미엄 프로 / [단자정보] HDMI 2.1 / DP 1.4",0.0,0,1475530,https://img.danawa.com/prod_img/500000/726/020/img/93020726_1.jpg?shrink=130:130&_v=20250820172223,2025-09-15 10:41:29.628
996,monitor,한성컴퓨터 TFG27U1428P IPS 듀얼모드 게이밍,"68.5cm(27인치) / 3840 x 2160(4K UHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 350cd / 1,500:1 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 5.05kg / [색상영역] 10bit (8bit + FRC) / sRGB : 100% / DCI-P3 : 95% / [게임특화] 듀얼 모드 : 4K 144Hz ↔ FHD 288Hz / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.1 / DP 1.4",5.0,1,332100,https://img.danawa.com/prod_img/500000/246/402/img/86402246_1.jpg?shrink=130:130&_v=20250828172749,2025-09-15 10:41:29.628
997,monitor,크로스오버 27QT100M IPS QHD100 450 정전압터치 프리덤스탠드 애플망고 무결점,"68.4cm(27인치) / 2560 x 1440(QHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms / 450cd / 1,000:1 / 스피커 / 헤드폰 아웃 / 터치스크린 / 멀티터치 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 6.9kg / [색상영역] sRGB : 130% / Adobe RGB : 100% / DCI-P3 : 103% / [게임특화] 블랙 이퀄라이저 / Adaptive Sync / [단자정보] HDMI 2.0 / DP / USB C타입 / PD충전: 최대60W",4.5,2,310700,https://img.danawa.com/prod_img/500000/211/844/img/78844211_1.jpg?shrink=130:130&_v=20250408134925,2025-09-15 10:41:29.628
998,monitor,MSI MD2412PW IPS 100 아이에르고 피벗 화이트 무결점,"61cm(24인치) / 1920 x 1080(FHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 1ms / 300cd / 1,000:1 / 스피커 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 4.6kg / [색상영역] sRGB : 114% / [게임특화] Adaptive Sync / [단자정보] HDMI / USB C타입 / PD충전: 최대15W",4.9,176,136490,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
999,monitor,MSI G242L750 E14 IPS 게이밍 144 HDR AI 무결점,"60.5cm(24인치) / 1920 x 1080(FHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,500:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 4.8kg / [색상영역] sRGB : 111% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / FreeSync / [단자정보] HDMI / DP",0.0,0,115830,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1000,monitor,래안텍 PANTHEON FA2780CE 블랙 FHD IPS 180 무결점,"68cm(27인치) / 1920 x 1080(FHD) / 180Hz / Fast IPS / 와이드(16:9) / 평면 / 1ms(OD) / 300cd / 1,000:1 / 헤드폰 아웃 / 틸트(상하) / 베사홀 : 100 x 100mm / 3.55kg / [색상영역] sRGB : 93% / Adobe RGB : 78% / DCI-P3 : 78% / NTSC : 78% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI / DP",3.0,1,134820,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1001,monitor,주연테크 X25F 리얼 240 게이밍 무결점,"62.2cm(24.5인치) / 1920 x 1080(FHD) / 240Hz / TN / 와이드(16:9) / 평면 / 0.5ms(MPRT) / 400cd / 1,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 75 x 75mm / 4.4kg / [색상영역] sRGB : 99% / Adobe RGB : 77% / DCI-P3 : 79% / NTSC : 72% / [게임특화] 조준선 표시 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI / HDMI 2.0 / DP",4.8,16,279000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1002,monitor,ASUS TUF Gaming VG279QE5A,"68cm(27인치) / 1920 x 1080(FHD) / 144Hz / IPS / 와이드(16:9) / 평면 / 1ms(MPRT) / 300cd / 1,500:1 / 스피커 / 틸트(상하) / 베사홀 : 100 x 100mm / 4.4kg / [색상영역] sRGB : 125% / DCI-P3 : 90% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / [단자정보] HDMI 2.0 / DP",4.8,6,139000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1003,monitor,크로스오버 27QD9GW IPS QHD 100 화이트 무결점,"68.5cm(27인치) / 2560 x 1440(QHD) / 100Hz / IPS / 와이드(16:9) / 평면 / 5ms(OD) / 350cd / 1,000:1 / 헤드폰 아웃 / LED 조명 / 틸트(상하) / 베사홀 : 75 x 75mm / 3.74kg / [색상영역] sRGB : 135% / Adobe RGB : 93% / DCI-P3 : 97% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / FreeSync / [단자정보] HDMI / DP",4.1,7,163400,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1004,monitor,크로스오버 32RTX9 UHD4K160 USB-C 패스트 게이밍 무결점,"80cm(32인치) / 3840 x 2160(4K UHD) / 160Hz / VA / 와이드(16:9) / 평면 / 1ms(GTG) / 350cd / 3,000:1 / 스피커 / 헤드폰 아웃 / LED 조명 / USB PD 지원 / 틸트(상하) / 베사홀 : 100 x 100mm / 6.6kg / [색상영역] 10bit (8bit + FRC) / sRGB : 125% / Adobe RGB : 87% / DCI-P3 : 90% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.1 / DP 1.4 / USB C타입 / PD충전: 최대60W",4.5,9,418180,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1005,monitor,크로스오버 38LD16 NANO IPS Ai 울트라하이퍼 무결점,"95.29cm(38인치) / 3840 x 1600(WQHD+) / 75Hz / Nano-IPS / 울트라와이드(21:9) / 커브드 / 2300R / 5ms(GTG OD) / 300cd / 1,000:1 / 스피커 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 7.28kg / [색상영역] 10bit (8bit + FRC) / sRGB : 145% / Adobe RGB : 100% / DCI-P3 : 103% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",5.0,1,437990,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1020,monitor,알파스캔 애니웨어 16Q50P IPS USB-C 초경량 포터블,"40cm(16인치) / 2560 x 1600(WQXGA) / 60Hz / IPS / 와이드(16:10) / 평면 / 5ms(GTG) / 350cd / 1,200:1 / 스피커 / 헤드폰 아웃 / 휴대용 / 틸트(상하) / 베사홀 : 75 x 75mm / 685g / [색상영역] sRGB : 135% / Adobe RGB : 103% / DCI-P3 : 99% / NTSC : 95% / [단자정보] mini HDMI / USB C타입",0.0,0,239000,https://img.danawa.com/prod_img/500000/488/770/img/91770488_1.jpg?shrink=130:130&_v=20250619084749,2025-09-15 10:41:29.628
1006,monitor,크로스오버 38LD16 NANO IPS Ai 울트라하이퍼,"95.29cm(38인치) / 3840 x 1600(WQHD+) / 75Hz / Nano-IPS / 울트라와이드(21:9) / 커브드 / 2300R / 5ms(GTG OD) / 300cd / 1,000:1 / 스피커 / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 7.28kg / [색상영역] 10bit (8bit + FRC) / sRGB : 145% / Adobe RGB : 100% / DCI-P3 : 103% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP 1.4",5.0,1,392240,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
1007,monitor,주연테크 V28UE-M 4K UHD HDR 멀티스탠드 무결점,"71cm(28인치) / 3840 x 2160(4K UHD) / 60Hz / IPS / 와이드(16:9) / 평면 / 4ms(OD) / 300cd / 1,000:1 / 스피커 / 헤드폰 아웃 / USB PD 지원 / 피벗(회전) / 엘리베이션(높낮이) / 틸트(상하) / 스위블(좌우) / 베사홀 : 100 x 100mm / 6.37kg / [색상영역] 10bit (8bit + FRC) / sRGB : 100% / Adobe RGB : 81% / DCI-P3 : 90% / NTSC : 79% / [게임특화] 조준선 표시 / 블랙 이퀄라이저 / Adaptive Sync / G-Sync 호환 / FreeSync / [단자정보] HDMI 2.0 / DP / USB C타입 / PD충전: 최대65W",4.7,40,319000,https://img.danawa.com/new/noData/img/noImg_160.gif,2025-09-15 10:41:29.628
